source_file,listing_text,city,locality,property_type,bhk,sqft_builtup,sqft_uds,floor,facing,price_value,price_unit,price_in_inr,is_rental,rent_value,rent_unit,rent_in_inr,contact_numbers
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SAN THOME near Church, 880 sq.ft., 2 BHK, third floor, UDS 462 sq.ft., 17 years old, lift, covered car parking, gated community, Price 1.15 crores. K.Gopalakrishnan: 9380964793",Chennai,San Thome,Unknown,2.0,880.0,462.0,,,1.15,crores,11500000.0,False,,,,9380964793
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, near Appu Street, brand new flat, read y for occupation, 1600, 1510 sq.ft., 3 BHK, UDS 680, 640 sq.ft., lift, covered car parking, Rs. 16000 per sq.ft., K.Gopalakrishnan: 9380964793",Chennai,Mylapore,Apartment,3.0,1510.0,680.0,,,,,,False,16000.0,,16000.0,9380964793
MTClassifiedsJanJan24_30_2026-1-2.pdf,"2 BHK, new flat, 2years, Vidya Mandir, Rate 1.30 crore. Brand new flats, 2 BHK, 1117 sq.ft., 3 BHK, 1499 sq.ft. , near Kapali Koil, 2 BHK flat, Karpagam Avenue, Rs.1.5 crore. R.A.Puram, 3 BHK, 1600 sq.ft., Greenways Road, 3 BHK, 2800 sq.ft., Rs. 4.5 crore. 2 BHK, 1000 sq.ft., Rate 1.5 crore, 2 BHK, Rs. 65/90 lakhs. Ph: 8072203977, 9551729534",Chennai,R.A.Puram,Apartment,2.0,1117.0,,,,1.5,crore,15000000.0,False,1.5,,1.0,"8072203977, 9551729534"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"BANK auction, 3 BHK, 1860 sq.ft., new flat, near Saibaba Temple, Rs. 2.72 crore. Mylapore, individual property, 1200 sq.ft., Rs. 3.5 crore. 730 sq.ft., Rs. 1.70 crore. R.A.Puram,1 ground, Rs. 6.5 crore. San Thome, 2 ground, Rs. 10 crore. Mandaveli, 1400 sq.ft., 500 sq.ft. , to 10 grounds. Ph: 8072203977, 9551729534",Chennai,Mylapore,Apartment,3.0,1860.0,,,,2.72,crore,27200000.0,False,2.72,,2.0,"8072203977, 9551729534"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI, St. Antony School, 1340 sq.ft., two bedroom, study, dining, well maintained flat, 2nd floor, lift, CCP, 17year old, Rate 2.50 crore. Agent J. Sivakumar: 8778123038",Chennai,Mandaveli,Apartment,,1340.0,,2.0,,2.5,crore,25000000.0,False,,,,8778123038
MTClassifiedsJanJan24_30_2026-1-2.pdf,"T. NAGAR, Giri Road off GN Chetty Road, 3 BHK with private garden, second floor, 2000 sq.ft., UDS 1300 sq.ft., 2 car park, 20 years old, Rate 3. 30cr. Ph: 9171829442",Chennai,,Unknown,3.0,2000.0,1300.0,,,,,,False,,,,9171829442
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NUNGAMBAKKAM, near Police Station, land with old house, land 25?65 = 1625 sq.ft., G+1, south facing, Rate 4.50cr. Contact: 9171829442",Chennai,,Land,,1625.0,,,South,,,,False,,,,9171829442
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, stilt+3 floors, 2&3 BHK flats for sale, work under construction, lift, CCP, brokers excuse. Whatsapp: 988443 8888",Chennai,Mylapore,Apartment,3.0,,,,,,,,False,,,,
MTClassifiedsJanJan24_30_2026-1-2.pdf,"TRIPLICANE, 2nd floor, 700 sq.ft., 2 BHK, no lift, 2 wheeler park, Rs. 57 lakhs, cash parties, brokers excuse. Ph: 9840770750",Chennai,,Unknown,2.0,700.0,,2.0,,57.0,lakhs,5700000.0,False,57.0,l,5700000.0,9840770750
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, 2BHK, 3 bath, road facing balcony, 2nd floor, no lift, Rs. 55L, near Kapaleeshwarar Temple, San Thome Church. P h: 9345961414",Chennai,Mylapore,Unknown,2.0,,,2.0,,,,,False,55.0,L,5500000.0,9345961414
MTClassifiedsJanJan24_30_2026-1-2.pdf,"THIRUVANMIYUR near Marundeeswarar Temple, 1379 sq.ft., 3 BHK, UDS 600 sq.ft., 2nd floor, lift, covered car park, 15 years, Rate 1.60 crore. Ph: 9789761666",Chennai,Thiruvanmiyur,Unknown,3.0,1379.0,600.0,2.0,,1.6,crore,16000000.0,False,,,,9789761666
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, 1500 sq.ft., 3 BHK, east facing, car park, genset, lift. Ph: 9543600999",Chennai,Alwarpet,Unknown,3.0,1500.0,,,East,,,,False,,,,9543600999
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ABIRAMAPURAM, 1850 sq.ft., 3 BHK, 2 car parks, 2nd floor, lift, generator. Ph: 9543600999",Chennai,,Unknown,3.0,1850.0,,2.0,,,,,False,,,,9543600999
MTClassifiedsJanJan24_30_2026-1-2.pdf,"T NAGAR, new apartment, 3 BHK, 1469 built up, one car park, lift, generator. Ph: 9543600999",Chennai,,Apartment,3.0,,,,,,,,False,,,,9543600999
MTClassifiedsJanJan24_30_2026-1-2.pdf,"VELACHERY, GRT opposite, 2700 sq.ft., 4 bedroom, 3 bath, 1st floor, UDS 810, south facing, lift, 2 carpark, 10 year, 24 hour security, water and good ventilation apartment, Rate 2.75 crores. Only Owners Contact: 9677267659, 9841213222",Chennai,Velachery,Apartment,,2700.0,810.0,1.0,South,2.75,crores,27500000.0,False,,,,"9677267659, 9841213222"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ECR Kanathur, 3 BHK approved, good villa, east facing, Rs. 1.27 crores and approved 1 ground land, east facing, 24 feet road, Rs. 1.25 crores. Only Owners Contact: 9677267659, 9841213222",Chennai,,Land,3.0,,,,East,1.27,crores,12700000.0,False,1.27,,1.0,"9677267659, 9841213222"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, Dr Radhakrishnan Salai, VIP posh area, 3 ground land, 24 feet road, commercial and residential use, Rate 17.5 crores. Only Owners Contact: 9677 267659, 9841213222",Chennai,Mylapore,Land,,,,,,17.5,crores,175000000.0,False,,,,9841213222
MTClassifiedsJanJan24_30_2026-1-2.pdf,"FLAT resale, Mylapore, prime area, Main Road, 1 BHK, 440 sq.ft., 1st floor, north facing, semi furnished, Rate 50L, negotiable. Ph: 8925209444, 9884434137",Chennai,Mylapore,Apartment,1.0,440.0,,1.0,North,,,,False,,,,"8925209444, 9884434137"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, land flat house, 1000 sq.ft., 2000 sq.ft., one ground, Adyar, 4000 sq.ft., Rate 7.50 crore. Ph: 8838418870, 9941627665",Chennai,Mylapore,Land,,1000.0,,,,7.5,crore,75000000.0,False,,,,"8838418870, 9941627665"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R.A.PURAM, brand new, 3 BHK, 2000 sq.ft., east facing, UDS 920, lift, genset, 2 CCP, Rate 4.60 crore. Mukesh Realtors: 8939519299",Chennai,R.A.Puram,Unknown,3.0,2000.0,920.0,,East,4.6,crore,46000000.0,False,,,,8939519299
MTClassifiedsJanJan24_30_2026-1-2.pdf,"750 SQ.FT., Mylapore, Rate 2.50 crores, 2250 sq.ft., G+2, builded area, immediate registration only acceptable, negotiation, monthly rental income Rs. 50K. Ph: 9444648708 / 9566129115",Chennai,Mylapore,Unknown,,750.0,,,,2.5,crores,25000000.0,True,50.0,K,50000.0,"9444648708, 9566129115"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SAIDAPET, near Panagal Maligai, 2.5 grounds, lands building, suitable for builders, north facing, West Tambaram, 1300 sq.ft., land, independe nt house, car parking, 9 years. Ph: 9444778199",Chennai,,Land,,1300.0,,,North,,,,False,,,,9444778199
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SAN THOME, independent house, 4 Nos, 2 BHK apartment, west facing, car parking, Mylapore, 720 sq.ft., apartment, 3rd floor, lift, car parking. Ph: 9444778199",Chennai,Mylapore,Independent House,2.0,720.0,,3.0,West,,,,False,,,,9444778199
MTClassifiedsJanJan24_30_2026-1-2.pdf,"PROPOSED construction at San Thome, 2 BHK, 2nd floor, 800 sq.ft., & 1000 sq.ft., CCP, lift and power generator. Contact: 7200043983",Chennai,San Thome,Unknown,2.0,800.0,,2.0,,,,,False,,,,7200043983
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, Mandaveli, San Thome, 700 sq.ft., 1500 sq.ft., 1800 sq.ft., 2400 sq.ft., flat, 750 sq.ft., Rs. 42 lakhs. Ph: 6374721876",Chennai,Mylapore,Apartment,,700.0,,,,42.0,lakhs,4200000.0,False,42.0,l,4200000.0,6374721876
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM, spacious centrally located , 2750 sq.ft., built up, 3 BHK, study, CCP, lift, generator. Ph: Akash Realty 6379638428",Chennai,,Unknown,3.0,2750.0,,,,,,,False,,,,6379638428
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM, brand new flat, 1100 sq.ft., 2 BHK, 1st floor, UDS 520 sq.ft., CCP, Rate 1.70 crores. Ph: 9841772888",Chennai,Gopalapuram,Apartment,2.0,1100.0,520.0,1.0,,1.7,crores,17000000.0,False,,,,9841772888
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE near Nageshwara Rao Park, 1950 sq.ft., 3 bedroom, 1st floor, with lift, 2 CCP, genset, UDS 920 sq.ft., Rate 3.40 crore. Danish Realty: 9342788048 / 9884239783",Chennai,Mylapore,Unknown,,1950.0,920.0,1.0,,3.4,crore,34000000.0,False,,,,"9342788048, 9884239783"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"HOUSES for sale ready by May 2026 at Karaneeswarar Koil Street, available two duplex houses, 1056 sq.ft., each and one single bedroom house 560 sq.ft., for details and site visits. Contact: Sri Sastha Constructions 9159992744 / 9342731572",Chennai,,Independent House,,1056.0,,,,,,,False,,,,"9159992744, 9342731572"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"LUXURIOUS 2 BHK flat for sale at Srinivasa Rao Road, Mylapore, 1174 sq.ft., Rs. 1.80 crore with all modern amenities. Contact: Herald Constructions: 9087132727",Chennai,Mylapore,Apartment,2.0,1174.0,,,,1.8,crore,18000000.0,False,1.8,,1.0,9087132727
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, Mundakanni Amman Kovil Street, 535 sq.ft., land with an old house at one crore, brokers excuse, premier investments. Ph: 9282110948 / 7358028956",Chennai,Mylapore,Land,,535.0,,,,,,,False,,,,"9282110948, 7358028956"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM 1900 sq.ft., 3 bedroom, 2nd floor with lift, 2 CCP, genset, UDS 950 sq.ft., Rate 3.50 crore. Charles Realty: 9884239783 / 9342788048",Chennai,,Unknown,,1900.0,950.0,2.0,,3.5,crore,35000000.0,False,,,,"9884239783, 9342788048"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"INDIVIDUAL building, land at R A Puram, Alwarpet, T.Nagar, San Thome, Mylapore, 1/2, 1 ground to 3 ground. New 2/3 BHK flats, 2 to 4 crores. Kindly Buyer’s Contact: 9840719797",Chennai,Mylapore,Land,3.0,,,,,4.0,crores,40000000.0,False,,,,9840719797
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KOTTUR PURAM, new flat, 1200 sq.ft., 2 BHK, 3rd floor, east, Rs. 1.80 crore, 1650 sq.ft., 12yrs old, 3 BHK, 2nd floor, north 500 sq.ft., terrace use, lift, CCP, Rate 1.80 crore. Ph: 9962230984",Chennai,,Apartment,2.0,1200.0,,3.0,,1.8,crore,18000000.0,False,1.8,,1.0,9962230984
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAI On Road, resident or commercial, 450 sq.ft., 1 BHK, first floo r, east, lift, CP, 17yrs, Rs. 58L. Triplicane, new flat, 1150 sq.ft., 2 BHK, north, UDS 353 sq.ft., Rate 1.30 crore. Ph: 9962230984",Chennai,,Apartment,1.0,450.0,353.0,,,1.3,crore,13000000.0,False,58.0,L,5800000.0,9962230984
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R A PURAM, 1650 sq.ft., 3 BHK, Rs. 2.55 crore, 900 sq.ft., UDS, 1st floor, lift, CCP, near HariShree Vidyalaya. Ph: 701025 7539",Chennai,,Unknown,3.0,1650.0,,1.0,,2.55,crore,25500000.0,False,2.55,,2.0,
MTClassifiedsJanJan24_30_2026-1-2.pdf,"EAST Abhiramapuram, 1450 sq.ft., 3 BHK, Rate 2.57 crore, brand new, lift, CCP, backup. Ph: 7010257539",Chennai,,Unknown,3.0,1450.0,,,,2.57,crore,25700000.0,False,,,,7010257539
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KOTTURPURAM, posh area, 2400 sq.ft., land with 5 BHK houses, Rate 7.30 crore, 40x60 frontage, 30 ft road. Ph: 8667089385",Chennai,,Land,5.0,2400.0,,,,7.3,crore,73000000.0,False,,,,8667089385
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NUNGAMBAKKAM, posh are a, Kamdar Nagar, 4200 sq.ft., land Rs. 8.20 crore per ground. Ph: 8667089385",Chennai,,Land,,4200.0,,,,8.2,crore,82000000.0,False,8.2,,8.0,8667089385
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R K SALAI, commercial, 3000 sq.ft., Rate 4.60 crore, 3rd floor, 40 workstation, conference hall, CCP, lift, backup. Ph: 8667089385",Chennai,,Commercial,,3000.0,,3.0,,4.6,crore,46000000.0,False,,,,8667089385
MTClassifiedsJanJan24_30_2026-1-2.pdf,"VENUS Colony, brand new, 1810 sq.ft., 3 BHK, Rate 5 crore, lift, 2 CCP, full backup, security. Ph: 9841772888",Chennai,,Unknown,3.0,1810.0,,,,5.0,crore,50000000.0,False,,,,9841772888
MTClassifiedsJanJan24_30_2026-1-2.pdf,"FLAT for sale, Mylapore, Thachi Arunachalam Street, 2 BHK, 600 sq.ft., 2nd floor, UDS 215 sq.ft., Rate 59L, near San Thome School, flat sale, 880 sq.ft., UDS 462 sq.ft., 18yrs old, 3rd floor, lift, CP, Rate 1 crore and 15 lakhs. Sri Sai Reality 9840994567",Chennai,Mylapore,Apartment,2.0,600.0,215.0,2.0,,1.0,crore,10000000.0,False,,,,9840994567
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SALE independent house, Mylapore, near RK Salai & Vivekananda College, land 1. 45 grounds with livable 5 BHK houses, 3 car parks etc. Contact: Agent 6383563425",Chennai,Mylapore,Land,5.0,,,,,,,,False,,,,6383563425
MTClassifiedsJanJan24_30_2026-1-2.pdf,"THIRUVANMIYUR near Tidel Park, near Post Office, Bharathi Nagar, new 2326 sq.ft., UDS 1254 sq.ft., 4 bedroom and study room, duplex villa and independent, lift, 2 covered car park, wood work with modular kitchen, independent terrace, Price 2.20 crore. Contact: 9884019454",Chennai,Thiruvanmiyur,Independent House,,2326.0,1254.0,,,2.2,crore,22000000.0,False,,,,9884019454
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALA PURAM near Opposite new flat for sale, 1050 sq.ft., UDS 520, 1st floor, lift, cover car park, Rate 1.6 crores. Ph: 9884464769 / 9884064769",Chennai,,Apartment,,1050.0,520.0,1.0,,1.6,crores,16000000.0,False,,,,"9884464769, 9884064769"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI, Thiruvengadam Street, Alacrity, 877 sq.ft., UDS 588 sq.ft., 2 BHK, lift, 2nd floor, 20 years, superb fla t, Rate 1.2C, neg. Ph: R R Realtorz 9884173831",Chennai,Mandaveli,Unknown,2.0,877.0,588.0,2.0,,,,,False,,,,9884173831
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NEW & old flat sale near Ranga Road, Mandaveli, Royapettah, San Thome, 1050 sq.ft., UDS 450 sq.ft., 1st & 3rd floor, 2 BHK, lift, car park, 5, 7, 18 yrs old, Rs. 1 crore, Rs. 1.10 crore, Rs. 1.40 crore, Rs. 2 crore. Ph: 9789921678",Chennai,Mandaveli,Apartment,2.0,1050.0,450.0,3.0,,1.0,crore,10000000.0,False,1.0,,1.0,9789921678
MTClassifiedsJanJan24_30_2026-1-2.pdf,"APARTMENT sale, CIT Colony, Kamarajar Salai, 1st floor, 3 BHK, lift, covered car park, Rate 2.50 crore, Rate 3.80 crore. Ph: 9789921678",Chennai,,Apartment,3.0,,,1.0,,2.5,crore,25000000.0,False,,,,9789921678
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ABIRAMAPURAM, 1875 sq.ft., 3 bedroom, 2 CCP, genset, UDS 900 sq.ft., Rate 3.40 crore, 9 years old, R A Puram, brand new, 1050 sq.ft., 2 be droom, CCP, genset, north facing, Rate 1.90 crore. San Thome near MRC Nagar, 1650 sq.ft., 3 bedroom, UDS 650 sq.ft., Rate 1.80 crore. Ph: 9840736132 / 9003621068",Chennai,San Thome,Unknown,,1875.0,900.0,,North,3.4,crore,34000000.0,False,,,,"9840736132, 9003621068"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE near Kapaleeshwarar Temple 4000 sq.ft., land with old buildings. Ph: 9444360000 / 9 710360000 l NEW flat for sale, Besant Nagar, new panoramic view of greenery, 1 apartment, per floor, 4 BHK, 2630 sq.ft., + 470 sq.ft., open terrace, 2 CCP, Rate 6.8C. Vaidyanath Estates: 9710424456",Chennai,Mylapore,Land,4.0,4000.0,,,,,,,False,,,,"9444360000, 9710424456"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NEW flat for sale, Adyar, new prime location, total 5 fl oors, 1 apartment per floor, 2600 sq.ft., 4 BHK, 100% Vaastu, 2 CCP, Rs. 5.95C. Vaidyanath Estates: 9710424456",Chennai,Adyar,Apartment,4.0,2600.0,,,,,,,False,5.95,,5.0,9710424456
MTClassifiedsJanJan24_30_2026-1-2.pdf,"FREE service to owners. Wanted flats, houses, bungalows for residential or commercial purposes. Spot Real Estate: 9176974357, 9840444100 RENTAL",Chennai,,Independent House,,,,,,,,,True,,,,"9176974357, 9840444100"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM, 2000 sq.ft., 3 BHK, 3 bath, 2 CCP, 2nd floor, north facing, Rs. 85K. New, 1600 sq.ft., 3 BHK, 2 bath, 1 OCP, Rs. 60K. Ph: 6380844247",Chennai,Gopalapuram,Unknown,3.0,2000.0,,2.0,North,,,,False,85.0,K,85000.0,6380844247
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, very good location, 2 BHK, 1100 sq.ft., luxury flat, north facing, lift, full woodwork, 2 balconies, 1 car park, Rs. 43000. Mylapore, Kesava Perumal Street, 2 BHK flat, 1000 sq.ft., Rs. 36000. R.A.Puram, First Main Road, 3 BHK, 1800 sq.ft., flat, ground floor, east facing, 1 car park, Rs. 60K. Ph: 8939936055",Chennai,Mylapore,Apartment,2.0,1100.0,,,North,,,,False,43000.0,,43000.0,8939936055
MTClassifiedsJanJan24_30_2026-1-2.pdf,"2 BHK, 2nd floor, home in Car Street, Triplicane, available fo r rent, no lift, veg only. Contact: 9940146945 for details",Chennai,,Unknown,2.0,,,2.0,,,,,True,,,,9940146945
MTClassifiedsJanJan24_30_2026-1-2.pdf,"R.A.PURAM close to Bishop Garden, calm, 1400 sq.ft., 1st floor of independent house, 2 car parks, residential or office, no broker please. Agent: 8903197967",Chennai,R.A.Puram,Independent House,,1400.0,,1.0,,,,,False,,,,8903197967
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, St. Mary’s Road, near Alphabet School, semi -furnished apartment, Ac, fans in all rooms & hall,1300 sq.ft., 2 BHK, 2 bath, 1 covered car parking, ground floor, attached sitting area separately, Rent 85K + maintenance. Ph: 6369119932",Chennai,Alwarpet,Apartment,2.0,1300.0,,,,,,,True,,,,6369119932
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, St. Mary’s Road, near Alphabet School, 1460 sq.ft., 2 BHK, 2 bath, 1 car park, ground floor, Rent 75000. Ph: 9840999577 / 9841999945",Chennai,Alwarpet,Unknown,2.0,1460.0,,,,,,,True,,,,"9840999577, 9841999945"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, ST Mary’s Road near Alphabet School, 2200 sq.ft., 3 BHK, 3 bath, 2 car park, 3 floor, pooja room, rent Rs. 85000. Ph: 9840999577 / 9841999945",Chennai,Alwarpet,Unknown,3.0,2200.0,,,,,,,True,85000.0,,85000.0,"9840999577, 9841999945"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"RENT, Kottur Garden, brand new apartment, 2200 sq.ft., 3 BHK, 3 bath, 2 cover car park, power back up, north fa cing. Ph: 9840999577 / 9841999945",Chennai,,Apartment,3.0,2200.0,,,,,,,True,,,,"9840999577, 9841999945"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, Venus Colony, deluxe flat, 2000 sq.ft., 3 bedroom, 1st floor with lift, 2 CCP, genset. Charles Realty: 9884239783 / 9342788048",Chennai,Alwarpet,Apartment,,2000.0,,1.0,,,,,False,,,,"9884239783, 9342788048"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM, 2 apartment, 2000 sq.ft., 3 BHK, 3 bath, 2 cover car park, power bac k up, 2 balcony, north facing, 3 floor, 4 floor, rent Rs. 90000 + maintenance. Ph: 9840999577 / 9841999945",Chennai,Gopalapuram,Apartment,3.0,2000.0,,,North,,,,True,90000.0,,90000.0,"9840999577, 9841999945"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, 3600 sq.ft., 4 BHK, 4 bath, 2 covered car park, 100? power backup, 3 floor, lift, east facing, servant room and servant bathroom, Rs. 1.5 lakhs + 15K maintenance. Ph: 9840999577 / 9841999945",Chennai,Alwarpet,Unknown,4.0,3600.0,,,East,1.5,lakhs,150000.0,False,1.5,l,150000.0,"9840999577, 9841999945"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"GOPALAPURAM, new 1800 sq.ft., 3 bedroom, Rs. 60000,1500 sq.ft., 3 bedroom, 1st floor, Rs. 50000, lift, car park, Mylapore, Dr. R.K Salai, opposite Yellow Pages, 1500 sq.ft., 3 bedroom, Rs. 40000. Cont act: 9382509090 / 9566024633",Chennai,Mylapore,Unknown,,1800.0,,1.0,,,,,False,60000.0,,60000.0,"9382509090, 9566024633"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"SAIDAPET, South Avenue, Srinagar Colony, premium, brand -new, 3.5 BHK, residence 2336 sq.ft., spacious living & dining, modular kitchen, large living & dining, balconies, lift, 2 covered car parks, family, corporate lease pref erred. Contact: 99622 23635",Chennai,,Unknown,5.0,2336.0,,,,,,,False,,,,
MTClassifiedsJanJan24_30_2026-1-2.pdf,"EAST ABIRAMAPURAM, 1250 sq.ft., 2 BHK, 1 study, Rs. 55000. Sriram Nagar, 1250 sq.ft., 2 BHK, Rs. 40000. Kotturpuram, 1650 sq.ft., 3 BHK, Rs. 65000. San Thome, 1400 sq.ft., 3 BHK, Rs. 45000. Mandaveli, 2000 sq.ft., 3 BHK+1study , Rs. 65000. R.A.Puram, 1150 sq.ft., 2 BHK, Rs. 33000, only veg. Contact: 8015184176, 9884214816",Chennai,Mandaveli,Unknown,2.0,1250.0,,,,,,,False,55000.0,,55000.0,"8015184176, 9884214816"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET near Raj Park Hotel, 2 BHK flat, çar park, Rs. 40000. Mayur Realtors: 9940051164, 7358632421",Chennai,Alwarpet,Apartment,2.0,,,,,,,,False,40000.0,,40000.0,"9940051164, 7358632421"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"BRAND NEW, flat for rent, Rs. 45K, 1 floor, lift, cov ered car park, 2 BHK, 2 bath, veg family, near P S Senior School. Kirththika Real Estate: 9566125770",Chennai,,Apartment,2.0,,,,,,,,True,45.0,K,45000.0,9566125770
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE near Nageswararao Park, 2 BHK flat, ground floor, Rs. 20K, 2 wheeler parking, 3 BHK, 1500 sq.ft., lift, CCP, Rs. 45K. Ph: 9841350607",Chennai,Mylapore,Apartment,2.0,1500.0,,,,,,,False,20.0,K,20000.0,9841350607
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MANDAVELI , 1100 sq.ft., 2 bedroom, 2 bathroom, ground floor, north facing, veg 30000. R.A.Puram, 2600 sq.ft., 4 bedroom. Ph: 9003186674",Chennai,Mandaveli,Unknown,,1100.0,,,North,,,,False,,,,9003186674
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ABIRAMAPURAM, 2300 sq.ft., 3 BHK, 3 bath, 2 CP, 1st floor, Rs. 85K, new flat, 1700 sq.ft., 3 BHK, 3 bath, 1 CCP, east facing, R s. 65K. Ph: 7299141164",Chennai,,Apartment,3.0,2300.0,,1.0,East,,,,False,85.0,K,85000.0,7299141164
MTClassifiedsJanJan24_30_2026-1-2.pdf,"KESAVA Perumal Kovil Street, 950 sq.ft., 1st floor, lift, CCP, only veg, Rs. 38K. MRC Nagar, 2 BHK, Rs. 40K. Mandaveli, 3 BHK, Rs. 50K, veg. R.A.Puram, 3 BHK, Rs. 60K. Mandaveli, 3 BHK, Rs. 70K. Ph: 9884137904",Chennai,Mandaveli,Unknown,2.0,950.0,,1.0,,,,,False,38.0,K,38000.0,9884137904
MTClassifiedsJanJan24_30_2026-1-2.pdf,"HOUSE for rent, Rs. 17.5K, 3rd floor, Opp Durga Bhavan Hotel, Vidya Mandir School, 1 BHK, 2 rest rooms, balcony. Ph: 8825532152, 9841712141",Chennai,,Independent House,1.0,,,3.0,,,,,True,17.5,K,17500.0,"8825532152, 9841712141"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"ALWARPET, St. Marys Road and San Thome, each 2000 sq.ft., ultra deluxe, 3 BHK, fully furnished flat, 2nd floor, power backup, lift, 2 CCP & office, Rs. 1.30L+maint. Contact TMK - Property & Project Management Services: 7338846778, 9840048804",Chennai,San Thome,Apartment,3.0,2000.0,,2.0,,,,,False,1.3,L,130000.0,"7338846778, 9840048804"
MTClassifiedsJanJan24_30_2026-1-2.pdf,"1 BHK for rent, Rs. 15000, advance 5 months, 3 phase, EB Govt charges, 550 sq.ft., near Mandaveli bus depot. Abi: 9444549094",Chennai,Mandaveli,Unknown,1.0,550.0,,,,,,,True,15000.0,,15000.0,9444549094
MTClassifiedsJanJan24_30_2026-1-2.pdf,"NEAR Nageswara Rao Park, brand new, 4 bedroom, 4 b ath, 2400 sq.ft., east facing, lift, backup, 2 CCP, Rs. 1.60 lakhs. Mandaveli, brand new, 3 bedroom, 3 bath, 2100 sq.ft., 2 car park, backup, Rs. 1.0 lakhs. Ph: 9841630593",Chennai,Mandaveli,Unknown,,2400.0,,,East,1.6,lakhs,160000.0,False,1.6,l,160000.0,9841630593
MTClassifiedsJanJan24_30_2026-1-2.pdf,"MYLAPORE, room with kitchen, employed, small family, 2 portions, rent Rs. 8000 and Rs. 5000, 6 months advance, vegetarian only. Contact: 9840343244, 9840374863 l R K NAGAR, individual house with fish tank, home theatre, Rs. 90K, 2/3 BHK flat, Kapali Koil, Rs. 30K. R.A.Puram, 3 BHK, Rs. 60K. Mylapore, Mandaveli, R.A.Puram, Alwarpet, 2/3/ 4 BHK, Rs. 25K, Rs. 35K, Rs. 45K, Rs. 60K, Rs. 1 lakhs. lease 50 lakhs. Ph: 9551729534, 8072203977",Chennai,Mylapore,Independent House,3.0,,,,,1.0,lakhs,100000.0,True,8000.0,,8000.0,"9840343244, 9840374863, 9551729534, 8072203977"
